annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
gm_a39c778437d4f620__atencion_servicio,gm_a39c778437d4f620,Santuario Histórico de Machu Picchu,en,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",atencion_servicio,"aspecto: atencion_servicio reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",neutro
gm_a39c778437d4f620__aforo_multitudes,gm_a39c778437d4f620,Santuario Histórico de Machu Picchu,en,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",aforo_multitudes,"aspecto: aforo_multitudes reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",neutro
gm_0ebfe75414f930de__atractivos,gm_0ebfe75414f930de,Monasterio de Santa Catalina,en,"Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",atractivos,"aspecto: atractivos reseña: Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",positivo
gm_0ebfe75414f930de__accesibilidad,gm_0ebfe75414f930de,Monasterio de Santa Catalina,en,"Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",accesibilidad,"aspecto: accesibilidad reseña: Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",negativo
gm_0ebfe75414f930de__gastronomia,gm_0ebfe75414f930de,Monasterio de Santa Catalina,en,"Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",gastronomia,"aspecto: gastronomia reseña: Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",positivo
gm_84d5ef4f66bcf689__atractivos,gm_84d5ef4f66bcf689,Museo de Sitio Huaca Pucllana,en,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",atractivos,"aspecto: atractivos reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro
gm_84d5ef4f66bcf689__costos,gm_84d5ef4f66bcf689,Museo de Sitio Huaca Pucllana,en,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",costos,"aspecto: costos reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro
gm_84d5ef4f66bcf689__atencion_servicio,gm_84d5ef4f66bcf689,Museo de Sitio Huaca Pucllana,en,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",atencion_servicio,"aspecto: atencion_servicio reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro
gm_84d5ef4f66bcf689__gastronomia,gm_84d5ef4f66bcf689,Museo de Sitio Huaca Pucllana,en,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",gastronomia,"aspecto: gastronomia reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro
gm_1d12f31daacb0f19__atractivos,gm_1d12f31daacb0f19,Monasterio de Santa Catalina,en,Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,atractivos,aspecto: atractivos reseña: Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,positivo
gm_1d12f31daacb0f19__accesibilidad,gm_1d12f31daacb0f19,Monasterio de Santa Catalina,en,Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,accesibilidad,aspecto: accesibilidad reseña: Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,neutro
gm_e23913e7bf28d5bc__atractivos,gm_e23913e7bf28d5bc,Reserva Nacional de Paracas,es,"La experiencia fue genial, pero los S.S. H.H son un ascooo. Que pena por que es zona de reserva",atractivos,"aspecto: atractivos reseña: La experiencia fue genial, pero los S.S. H.H son un ascooo. Que pena por que es zona de reserva",positivo
gm_e23913e7bf28d5bc__limpieza,gm_e23913e7bf28d5bc,Reserva Nacional de Paracas,es,"La experiencia fue genial, pero los S.S. H.H son un ascooo. Que pena por que es zona de reserva",limpieza,"aspecto: limpieza reseña: La experiencia fue genial, pero los S.S. H.H son un ascooo. Que pena por que es zona de reserva",negativo
gm_64347ab2e303760d__atractivos,gm_64347ab2e303760d,Ciudadela de Kuélap,es,"Una experiencia inolvidable. Fantástico, fabuloso. Mucho que ver y aprender. Muy buena organización y trato muy amable de los guías. Eso es el Perú y su pasado glorioso y cosmovivencial.",atractivos,"aspecto: atractivos reseña: Una experiencia inolvidable. Fantástico, fabuloso. Mucho que ver y aprender. Muy buena organización y trato muy amable de los guías. Eso es el Perú y su pasado glorioso y cosmovivencial.",positivo
gm_64347ab2e303760d__atencion_servicio,gm_64347ab2e303760d,Ciudadela de Kuélap,es,"Una experiencia inolvidable. Fantástico, fabuloso. Mucho que ver y aprender. Muy buena organización y trato muy amable de los guías. Eso es el Perú y su pasado glorioso y cosmovivencial.",atencion_servicio,"aspecto: atencion_servicio reseña: Una experiencia inolvidable. Fantástico, fabuloso. Mucho que ver y aprender. Muy buena organización y trato muy amable de los guías. Eso es el Perú y su pasado glorioso y cosmovivencial.",positivo
gm_fc4f24f552d5d6e3__atractivos,gm_fc4f24f552d5d6e3,Museo de Sitio Huaca Pucllana,en,A nice archeological site in Miraflores. Expect to spend about 2 hours there tops with the mandatory guide.,atractivos,aspecto: atractivos reseña: A nice archeological site in Miraflores. Expect to spend about 2 hours there tops with the mandatory guide.,positivo
gm_fc4f24f552d5d6e3__atencion_servicio,gm_fc4f24f552d5d6e3,Museo de Sitio Huaca Pucllana,en,A nice archeological site in Miraflores. Expect to spend about 2 hours there tops with the mandatory guide.,atencion_servicio,aspecto: atencion_servicio reseña: A nice archeological site in Miraflores. Expect to spend about 2 hours there tops with the mandatory guide.,neutro
